Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
111364574,Nursing,30,24,30,30,16.4,30,30,17.333,30,30,15.067,30,30,18,30,30,13.767,30,30,15.5,0,0,0,0,0,0,0,0,0,0
131388814,Biology,38,24.5,35,21,12.286,34,34,12.176,32,24,12.333,38,38,10.947,30,7,11,30,10,10.3,0,0,0,0,0,0,0,0,0,0
131391430,Biology,14,23,22,22,14.364,32,26,14,30,30,12.2,30,24,13.5,30,30,13.367,30,30,12.233,0,0,0,0,0,0,0,0,0,0
131389608,Nursing,30,36,30,30,15.333,30,30,13.033,30,30,15.333,36,30,12.567,30,30,13.6,30,30,13.5,0,0,0,0,0,0,0,0,0,0
131387281,Biology,17,34,41,34,13.059,31,19,13.316,34,28,10.964,36,30,11.4,30,13,10,30,15,10.267,0,0,0,0,0,0,0,0,0,0
131383584,Management,48,51,30,6,13,36,9,13.667,30,30,12.8,42,30,12.6,30,30,11.8,30,18,12,0,0,0,0,0,0,0,0,0,0
131380730,Nursing,38,30,30,30,14.733,30,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388114,Management,51.5,49,43,31,11.661,29,23,12.043,36,6,10,36,24,12.729,30,1.5,17,30,8,14.938,0,0,0,0,0,0,0,0,0,0
131386969,Informatics,29,48,0,0,0,0,0,0,35,12,11.5,36,0,0,36,12,15.5,36,24,13.5,36,25,12.64,36,12,14.5,72,30,13.3,0
131389985,Management,11.5,5.5,35,23.5,12.234,36.5,25,12.84,23.5,12,13.5,65.5,28.5,13.018,36,19,11.526,36,18.5,10.432,30,24,12,30,24,13.458,0,0,0,0
131383644,Nursing,29,20,30,0,0,46,20,14.25,30,24,12.083,36,30,14.667,30,30,11.4,30,30,13.967,0,0,0,0,0,0,0,0,0,0
131385021,Biology,26,43,28,4,15,38,12,12,36,30,13,8,8,16.5,30,30,13.033,30,30,13.867,0,0,0,0,0,0,0,0,0,0
131391358,Management,18,12,6,0,0,24,0,0,19,0,0,30.5,0,0,25.5,1.5,13,43,7.5,10,0,0,0,0,0,0,0,0,0,1
131394528,Management,33.5,29,33.5,23.5,11.745,51,30,11.967,33.5,6,10,33,10,11.8,36.5,15,10.933,37,27,10.667,0,0,0,0,0,0,0,0,0,0
111345861,Nursing,30,30,26,26,16,20,20,16.5,26,26,15.5,34,34,16.118,30,30,13.933,30,30,14.467,0,0,0,0,0,0,0,0,0,0
131390315,Informatics,21,24,26,0,0,24,0,0,30,9,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392495,Biology,38,30,36,36,12.833,42,36,14.333,30,17,12.824,30,30,13.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398325,Management,23.5,24,47.5,18,11,42,0,0,35.5,18,10.667,53.5,17.5,10.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364566,Nursing,24,30,30,30,17.867,30,30,17.333,30,30,16.867,30,30,18,30,30,15.4,30,30,16.6,0,0,0,0,0,0,0,0,0,0
131396948,Management,29.5,29.5,30,1.5,15,30,1.5,15,30,0,0,30,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1
131389938,Management,30,30,30,30,13.3,30,30,13.633,30,30,11.35,30,30,14.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380337,Informatics,30,42,30,12,12.25,48,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383494,Biology,31,38,30,30,13.7,30,30,13.6,30,30,12.7,30,30,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396893,Informatics,41,30,47,6,14,24,0,0,35,23,11.217,36,18,10.667,30,0,0,36,18,10,34,3,10,36,6,10,0,0,0,1
131402772,Nursing,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387072,Management,35.5,30,36.5,31,11.694,30,30,12.683,30,23.5,12.447,30,30,11.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345841,Nursing,30,30,20,20,16.5,26,26,14.923,34,34,15.882,26,26,16.269,30,30,15.867,30,30,15.9,0,0,0,0,0,0,0,0,0,0
131383685,Biology,45,92,34,20,12.4,56,16,11.125,37,6,11,48,15,12.2,30,17,13,45,15,11.8,0,0,0,0,0,0,0,0,0,0
111364557,Nursing,24,30,34,34,14.824,30,30,16.667,30,30,14.667,30,30,15.5,30,30,13.9,30,30,15.333,0,0,0,0,0,0,0,0,0,0
131387001,Nursing,30,36,33,28,12.607,42,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384318,Nursing,30,30,30,30,15.4,30,30,17.667,30,30,14.933,30,30,16.667,30,30,12.633,30,30,14.167,0,0,0,0,0,0,0,0,0,0
131382128,Management,15,21,36,9,11,36,9,12.667,30,30,13.4,30,30,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388660,Nursing,30,30,30,30,17.667,30,30,16.1,30,30,15,30,30,15.533,30,30,14.867,30,30,14.2,0,0,0,0,0,0,0,0,0,0
131387844,Nursing,30,30,30,30,15.6,30,30,16.667,30,30,15.067,30,30,16.333,30,24,15.708,30,30,15.733,0,0,0,0,0,0,0,0,0,0
131391066,Biology,34,32,30,30,15.2,36,30,14.6,30,30,14.167,30,30,16.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384064,Management,12,18,36,24,12.5,51,24,13,36,21,11.429,45,27,11.778,30,18,14.333,48,36,11.833,0,0,0,0,0,0,0,0,0,0
131398934,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382201,Nursing,19,10,30,22,13.636,33,20,13,30,24,12.625,30,30,12.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394787,Informatics,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383669,Management,30,30,30,30,14.3,30,30,13.7,30,30,15.8,30,30,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382528,Management,36,45,36,0,0,36,15,12,30,12,12,30,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391583,Biology,26,40,43,18,13.167,42,6,17,30,24,13,30,11,12.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381541,Management,30,30,36,36,11.583,30,30,11.9,30,24,14.5,30,30,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382337,Management,36,72,30,24,13.5,42,30,12.3,30,30,12.8,30,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393569,Biology,23,18,26,26,13.115,34,28,14.5,28,18,12,42,36,12.25,32,19,12,29,23,12.783,0,0,0,0,0,0,0,0,0,0
111354330,Nursing,24,30,30,30,16.867,30,30,18.333,30,30,16.567,30,30,18,30,30,15.867,30,30,17,0,0,0,0,0,0,0,0,0,0
131386791,Nursing,30,0,0,0,0,30,30,17,30,30,17.667,30,30,16.8,30,30,17,30,30,16.367,30,30,15.9,30,30,15.2,0,0,0,0
111364540,Nursing,30,24,30,30,15.8,30,30,17.333,30,30,14.9,30,30,17.5,30,30,13.2,30,30,16.133,0,0,0,0,0,0,0,0,0,0
131387323,Nursing,30,33,30,27,13.889,30,30,17,33,33,13.727,30,30,15.667,30,19,12.368,35,35,14,0,0,0,0,0,0,0,0,0,0
131380952,Management,30,36,12,12,14,30,24,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382888,Management,30,36,30,30,15.8,36,36,16.75,30,30,15.8,30,24,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387520,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335870,Nursing,25,18,33,30,14.5,12,9,18,0,0,0,40,21,17,30,30,14.333,27,27,14.667,30,0,0,33,0,0,189,104,12.788,0
131385655,Management,36,42,42,36,11.5,30,24,12.5,30,18,12.167,30,30,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385700,Nursing,30,30,30,30,15.733,30,30,17,30,30,14.233,30,30,16,30,30,13.4,30,30,14.3,0,0,0,0,0,0,0,0,0,0
131384310,Nursing,30,30,30,30,17.367,30,30,18.333,30,30,16.833,30,30,17.333,30,30,16,30,30,16.767,0,0,0,0,0,0,0,0,0,0
131388697,Management,25,18.5,24,5.5,12.818,48.5,18,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392214,Management,19.5,13.5,25.5,6,10,25,11.5,10,40,16,11.375,41.5,18,11.639,34,12,12,37,25,12.64,36,24.5,10.939,36,6,13,60,28,10.929,0
131403905,Biology,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402419,Management,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382677,Management,24,36,30,24,12,42,30,12.1,30,24,12.125,24,18,13.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385584,Biology,32,32,30,30,15.8,33,30,17,30,30,14.9,30,30,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389019,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392488,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390177,Management,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345753,Nursing,34,30,20,20,16.5,26,26,14,34,34,15.765,26,26,13.577,30,30,12.133,30,27,14.185,0,0,0,0,0,0,0,0,0,0
131394546,Biology,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385010,Informatics,30,54,38,8,11.75,30,12,17.5,42,34,15.765,30,30,15.6,30,18,14.333,42,6,15,0,0,0,0,0,0,0,0,0,0
131384160,Biology,18,34,41,28,13.5,20,14,16.286,35,18,13.5,36,36,12.167,30,18,12.444,30,18,13.667,0,0,0,0,0,0,0,0,0,0
131385862,Informatics,48,53,30,12,10,36,24,12,30,6,14,54,18,11.667,35,6,13,36,6,10,30,6,15.5,36,12,10,0,0,0,0
131398405,Informatics,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388429,Management,36.5,0,30,5.5,11,30,11.5,12.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382238,Nursing,46,30,42,29,14.31,30,30,15.333,30,18,12.833,30,30,12.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397424,Informatics,28,36,33,21,11.286,54,30,11.2,40,25,11.84,34,6,12,75,6,14,72,14,11.714,37,0,0,47,11,14.182,58,17,13.647,0
131389191,Informatics,36,30,35,23,14.739,36,36,14.167,34,23,14.391,36,18,14.333,0,0,0,0,0,0,0,0,0,0,0,0,120,44,15.091,0
131403820,Nursing,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391254,Informatics,36,24,30,30,15.8,36,36,15.667,30,30,13.4,30,24,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387136,Nursing,30,0,35,35,16.714,30,30,15.9,0,0,0,30,30,15.3,30,30,17,36,36,12.889,30,22,12.227,30,24,12.583,0,0,0,0
131394427,Informatics,35,36,33,33,15,28,28,15.679,29,29,13.862,30,30,14.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389977,Management,29.5,39.5,34,0,0,34,0,0,33,2.5,14,31,2.5,16,30,6,10,30,6,10,0,0,0,0,0,0,0,0,0,1
131382886,Nursing,30,30,30,30,14.567,30,30,16.667,30,30,14,30,30,14.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394529,Biology,30,42,24,0,0,19,9,11.667,24,18,12.333,44,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382722,Informatics,34,36,28,17,14.235,48,30,13.8,30,15,11.8,42,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383943,Nursing,30,30,30,30,16.367,30,30,17,30,30,15.733,30,30,17.333,30,30,13.8,30,30,14.1,0,0,0,0,0,0,0,0,0,0
131395633,Management,29,22,23,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389549,Nursing,20,30,33,27,13.593,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,51,5,12,174,68,12.221,0
131383620,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335726,Nursing,30,30,30,30,16,30,30,13.6,30,30,15,30,30,12.7,30,24,15.208,36,36,13.833,0,0,0,0,0,0,0,0,0,0
131395056,Informatics,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395325,Biology,16,30,42,36,12.167,30,30,13.8,42,18,12,30,30,14.4,32,19,11.632,29,23,11.565,0,0,0,0,0,0,0,0,0,0
111345835,Nursing,30,30,20,20,15.5,26,26,13.154,34,34,15.588,26,26,14.077,30,30,13.6,30,30,15.167,0,0,0,0,0,0,0,0,0,0
131395617,Biology,22,36,42,29,11.759,30,24,11.75,36,12,12.5,30,18,12.667,32,25,12.72,29,29,12.379,0,0,0,0,0,0,0,0,0,0
131379366,Management,39,39,30,3,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385808,Management,36,24,24,6,10,30,6,12,30,0,0,30,10,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385650,Informatics,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389381,Nursing,33,33,30,30,13.067,30,30,14.333,39,30,12.8,30,30,14.333,30,24,14.75,33,33,12.455,0,0,0,0,0,0,0,0,0,0
111335859,Nursing,30,30,30,30,15.7,30,30,17,30,30,15.567,30,30,15.333,30,30,16.167,30,30,14.3,0,0,0,0,0,0,0,0,0,0
111364560,Nursing,24,30,30,30,15.467,30,30,16.333,32,32,13.688,30,30,16.5,30,30,14.233,30,30,14.7,0,0,0,0,0,0,0,0,0,0
131388448,Biology,35,46,40,40,11.65,30,30,12.8,30,13,12.692,30,24,12.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388865,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393211,Management,47.5,36.5,35,17.5,10.971,36,24,11.417,34.5,11,12.091,35.5,23.5,12.085,30,8,10.813,30,6,10,0,0,0,0,0,0,0,0,0,0
131392603,Informatics,18,30,18,0,0,54,18,12.667,36,18,11.333,60,6,14,40,28,11.821,30,12,12.5,36,14,11.429,36,24,10.75,60,24,12,0
131392425,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1
131391637,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390798,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379940,Management,36,48,30,6,11.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389563,Nursing,30,30,30,30,17,34,34,14.235,30,30,16,30,26,14.808,30,26,12.769,30,18,14.167,0,0,0,0,0,0,0,0,0,0
131382902,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384498,Biology,25,24,42,22,11.545,39,25,12.72,45,16,14.5,40,28,17.571,31,14,13.286,40,9,10.444,0,0,0,0,0,0,0,0,0,0
131383791,Biology,37,36,30,24,13.25,42,36,13.667,30,30,14.733,30,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402783,Management,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364535,Nursing,30,24,30,30,16.333,30,30,17.333,30,30,15.933,30,30,18,30,30,15.033,30,30,16.567,0,0,0,0,0,0,0,0,0,0
131395255,Management,38,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131399900,Biology,8,21,5,0,0,15,9,12,2,0,0,16,10,13.2,17,10,14.4,6,0,0,0,0,0,0,0,0,59,27,10.741,0
131385067,Nursing,30,30,24,24,16.5,30,30,17.667,30,30,15.533,30,30,16.333,30,26,15.346,26,26,14.346,0,0,0,0,0,0,0,0,0,0
131391623,Biology,14,0,26,11,12.545,47,22,13.273,29,20,12,34,22,13.455,28,24,11.25,34,28,12.357,0,0,0,30,24,12.333,0,0,0,0
131383937,Nursing,27,30,24,24,14,30,30,17,23,23,14.478,30,30,16.667,26,26,14.462,27,27,13.296,0,0,0,0,0,0,0,0,0,0
131402298,Informatics,30,18,24,0,0,30,12,11.5,24,0,0,36,0,0,31,0,0,43,0,0,80,13,11.385,43,0,0,253,95,11.758,0
111354314,Nursing,30,24,30,30,14.867,30,30,17.667,30,30,14.533,30,30,17,30,30,14.833,30,30,15.6,0,0,0,0,0,0,0,0,0,0
131386760,Management,12,12,42,24,12.75,36,36,15.417,36.5,36.5,11.027,36,30,13,30,11.5,12.609,30,24,14.292,0,0,0,0,0,0,0,0,0,0
131385201,Nursing,30,30,36,36,15.528,30,30,17,27,21,15.238,30,30,17.333,30,30,13.533,30,30,13.733,0,0,0,0,0,0,0,0,0,0
131394199,Biology,6,8,27,18,11.111,31,25,12.92,32,26,11.615,45,31,11.161,36,18,11.333,36,24,11.75,32,12,11,29,17,12.118,0,0,0,0
131389928,Informatics,23,6,30,24,14,30,30,13.6,39,28,13.643,30,24,13.5,30,21,12.857,30,24,12.25,0,0,0,0,0,0,0,0,0,0
131388161,Management,45.5,46,34,24.5,13.327,36,30,12.5,30,20,13.5,30,24,13.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383736,Informatics,35,36,28,11,14,48,24,12.75,42,14,12,30,0,0,30,18,13,30,6,13,0,0,0,0,0,0,0,0,0,0
131383572,Informatics,6,12,41,35,12.371,30,24,12,33,22,13.409,36,30,12.6,30,15,11,42,36,11.5,0,0,0,0,0,0,0,0,0,0
131391773,Informatics,25,23,30,6,13.5,36,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384595,Nursing,30,30,30,30,14.833,30,30,16,30,30,12.867,30,30,15,30,30,14.167,30,30,13,0,0,0,0,0,0,0,0,0,0
111335863,Nursing,30,30,30,30,16.967,30,30,16.333,30,30,14.867,30,30,14.333,30,30,16.133,30,30,16.133,0,0,0,0,0,0,0,0,0,0
131389374,Management,6,18,35.5,29.5,11.593,42,24,11.958,30,24.5,11.878,36,24,10.688,30,30,11.05,30,24,13.292,0,0,0,0,0,0,0,0,0,0
131396148,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380924,Informatics,25,48,30,12,12,48,24,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389473,Nursing,30,30,30,30,15.667,36,36,13.722,30,30,16,30,30,14.7,30,30,13.9,30,24,14.583,0,0,0,0,0,0,0,0,0,0
131379926,Nursing,30,30,30,30,13.8,30,30,14.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335825,Nursing,30,30,30,30,16.267,30,30,17.333,30,30,15.633,30,30,16.333,30,30,14.9,30,30,15.967,0,0,0,0,0,0,0,0,0,0
131381836,Management,30,42,12,12,11,30,18,10.667,30,18,11.333,30,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397814,Informatics,8,24,13,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387487,Nursing,0,25,30,15,15,33,30,16,30,20,16.5,30,30,13.9,30,30,14.667,30,30,15.967,33,33,14.697,32,32,14.344,0,0,0,0
131403334,Management,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393775,Biology,18,46,34,28,13.179,36,30,12.9,32,32,12.656,29,23,14.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385244,Management,42,36,36,24,12.125,48,42,11.286,30,18,12.333,30,24,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387830,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388356,Nursing,30,30,30,30,16.033,30,30,16.667,33,33,14.545,30,30,15,30,30,14.967,35,27,14.778,0,0,0,0,0,0,0,0,0,0
131389954,Nursing,30,30,30,30,16.333,30,30,15.3,30,30,15.667,30,30,13.9,26,26,13.731,27,21,14.333,0,0,0,0,0,0,0,0,0,0
131394054,Biology,28,49,36,24,11.625,54,36,12.667,32,25,12.56,29,23,13.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335878,Nursing,34,54,30,30,15.667,40,31,13.613,30,30,14.333,30,23,12.261,30,21,14.714,33,29,14.621,0,0,0,0,0,0,0,0,0,0
131382908,Management,30,30,30,30,12.7,30,30,13.7,30,30,15.3,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364555,Nursing,40,24,0,0,0,30,30,14.667,30,30,13.933,15,15,14,30,30,13.4,30,15,12,30,30,11.967,30,30,15.667,0,0,0,0
131395363,Management,30,19,34,34,11.588,34,34,12.309,35.5,20,10.6,37,25,12.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386452,Biology,13,6,13,0,0,38,19,11.579,30,30,13.233,30,30,14.133,36,30,12.2,36,30,11.2,30,17,11.706,30,15,11.667,0,0,0,0
131385825,Biology,38,33,30,0,0,30,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395497,Biology,37,19,42,30,12.4,30,24,12.25,42,17,11.059,42,30,12.8,32,13,10.538,29,17,12.176,0,0,0,0,0,0,0,0,0,0
131402040,Informatics,17,6,51,24,11.708,21,21,11.619,102,19,10.632,36,15,12.467,49,11,11.909,54,12,15.333,52,20,11.5,68,32,11.906,0,0,0,0
131388536,Biology,26,57,36,36,11.75,36,30,13,30,22,12.045,30,19,11.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389187,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395317,Informatics,32,36,32,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393658,Informatics,47,24,34,11,11.636,36,6,13,36,14,10.714,36,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391677,Informatics,36,24,33,33,12.606,36,30,12.2,30,27,12.667,30,30,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383830,Management,33,48,21,6,10,39,0,0,36,15,13,36,9,16,30,24,13,30,18,12,0,0,0,0,0,0,0,0,0,0
131384985,Nursing,30,0,30,30,17.667,30,30,17.2,0,0,0,30,30,17.233,30,30,16.333,30,30,16.667,30,30,15.2,30,30,14.133,0,0,0,0
131393161,Management,6,32,18,12,11,31,6,11,27.5,21.5,11.302,28.5,16.5,11.909,30,30,10.8,23.5,17.5,14.029,36,7,10.571,24.5,7,11.286,60,31.5,12.222,0
131385685,Management,36,36,30,24,11.75,36,30,14.2,30,30,13.4,30,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382164,Biology,33,45,36,21,12.429,36,0,0,30,2,12,30,15,11.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393730,Management,23.5,0,41.5,18,10,48.5,30.5,11.492,33,21.5,11.116,34,22.5,10.711,34,13,10.692,36,13,11.538,30,14,11.679,30,24,10.958,0,0,0,0
131383893,Nursing,30,30,36,36,14.417,35,35,15.571,30,24,13.25,35,30,13.667,30,30,11.967,30,25,12.92,0,0,0,0,0,0,0,0,0,0
131393783,Management,39.5,13,35,29.5,13.254,35.5,22.5,11.222,35,7.5,12.6,30.5,30.5,10.787,30,13.5,10.889,30,24,11.125,0,0,0,0,0,0,0,0,0,0
131397468,Informatics,0,24,24,18,10.667,54,24,11.75,33,27,11.481,39,12,13,44,12,11,47,24,13.125,33,14,10,41,14,10.5,63,31,11.839,0
131392380,Biology,38,30,34,34,13.824,36,36,15.833,30,30,15,30,30,15.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131403014,Management,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354321,Nursing,30,24,30,30,14.933,30,30,17,33,33,14.576,30,30,12.5,30,27,15,30,30,14.967,0,0,0,0,0,0,0,0,0,0
131397491,Informatics,11,48,29,17,12.471,36,18,13.667,39,12,11,34,20,12.4,41,14,12.5,52,11,14.091,34,8,10,40,5,12,75,24,11.458,0
131383430,Nursing,27,36,45,36,12.972,16,10,15,30,0,0,36,20,11,30,30,12.6,30,24,12.375,0,0,0,0,0,0,0,0,0,0
131382781,Management,30,30,30,30,16.3,30,30,15,30,30,15.8,30,30,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390056,Nursing,30,30,30,30,15.567,34,30,18.333,30,30,16.567,30,30,17.333,30,30,15.3,30,30,15.867,0,0,0,0,0,0,0,0,0,0
131403354,Management,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390023,Informatics,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387818,Management,36.5,35.5,35,0,0,34.5,0,0,30,7.5,12,30,7.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386310,Nursing,30,0,0,0,0,30,30,16.9,30,30,17.667,30,30,15.933,30,30,17,30,30,14.2,30,30,14.3,30,30,13.4,0,0,0,0
131385709,Informatics,48,36,36,24,11.083,54,18,11.333,24,6,12,58,36,11.333,33,9,11.333,36,0,0,27,0,0,30,0,0,0,0,0,0
131393770,Management,42,30,36,30.5,12.246,30,30,12.633,30,17.5,11.943,30,30,13.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
